,place_name,address,place_id,latitude,longitude,types,city
16,ACCIDENT FRACTURE ORTHOPEDIC & REPLACEMENT HOSPITAL (DR' LANDE HOSPITAL ),"20/564,BEHIND UPVAN HOTEL, 416114, Kolhapur Road, Ichalkaranji, Maharashtra 416115, India",ChIJGTJJKX4dwTsRluS6vw0OdaY,16.6942157,74.4493755,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
17,Safalya Hospital,"Rajwada, Ichalkaranji, Maharashtra 416121, India",ChIJ14g7m3LiwDsREP0dhdKGHaI,16.6840659,74.4738848,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
18,Dr. Hupare Hospital,"Unnamed Road, Kagwade Mala, Ichalkaranji, Maharashtra 416115, India",ChIJ473V-m_iwDsRq8ssbuct794,16.682392,74.4650692,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
19,Dr. Dhavale Yamuna Surgical & Maternity Hospital,"Kagwade Mala, Ichalkaranji, Maharashtra 416115, India",ChIJVwyaU37iwDsRsA0f--h9Oj4,16.6905245,74.4550628,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
20,Mahadik Orthopaedic Hospital,"Ring Rd, Ward Number 10, Vikash Nagar, Ichalkaranji, Maharashtra 416115, India",ChIJe_8_B4QdwTsR4V7SnCuYGf4,16.7003187,74.4585792,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
21,Swanand Hospital,"Near Old Bus Stand, Industrial Estate Area, Ichalkaranji, Maharashtra 416115, India",ChIJg62dpIEdwTsRyW3IOQ88AE4,16.6975293,74.4548841,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
22,Patil hospital,"21/1384/1 Ratna Parvati Dekho Marathi joke, Jawaharnagar, Ichalkaranji, Maharashtra 416115, India",ChIJGVx6Q9cdwTsRGXzYWix90Jg,16.7036945,74.4487157,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
23,Dr Kole's Vimal Nursing Home,"Date Mala, Ichalkaranji, Maharashtra, India",ChIJhdPxvW_iwDsRjjU-LTRhDZw,16.6810368,74.465794,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
24,Ashok Kajave Hospital,"16/1410, near main bus stand , yashwant process, Ichalkaranji, 416115, India",ChIJNW_NNiTjwDsRYvNFGSuF4vE,16.6898419,74.45659169999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
25,"Mayur Photo Studio,Igm Hospital Near,Gokul chowk ichalkaranji.","near, Mayur photo studio,igm hospitals, gokul chowk, Ichalkaranji, Maharashtra 416115, India",ChIJOa-mbnziwDsR1HUq0J3sbZs,16.6857335,74.45764280000002,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
26,Sonai Hospital,"Ichalkaranji Sangli Road, Vrindavan Colony, Asara Nagar, Ichalkaranji, Maharashtra 416121, India",ChIJW6g3DPMdwTsRJNc-F0RRmgw,16.7028427,74.47851039999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
27,Dr. Suryavanshi Hospital And Residence,"Hulageshwari Road, Kagwade Mala, Ichalkaranji, Maharashtra 416115, India",ChIJJ_yALHviwDsRuAVinKWukec,16.6827929,74.4608287,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
28,Dr.Vilas Joshi Hospital,"Unnamed Road, Jawaharnagar, Ichalkaranji, Maharashtra 416115, India",ChIJwc3jIYEdwTsRECBW_2iOPJA,16.6969177,74.456977,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
29,Ashirwad Hospital,"8/791, Shanti Nagar, Vikash Nagar, Ichalkaranji, Maharashtra 416115, India",ChIJxVvllnfiwDsRh0S_hLzuN3c,16.6924828,74.465507,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
30,Sona Clinic Vikramnagar Ichalkaranji,"Shahapur Rd, Vikram Nagar, mhasoba galli, no 1, Vikash Nagar, Ichalkaranji, Maharashtra 416115, India",ChIJDQ_7s4gdwTsRLvTgm1v385U,16.699804,74.4653488,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
31,Dr. Anupama Jitendra Hupre,"5/411, Behind Namdev Bhavan, Kagwade Mala, Ichalkaranji, Maharashtra 416115, India",ChIJjX0z-2_iwDsR3p6XHr6m98s,16.6824407,74.46500920000001,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
32,Relief Pain Management Center,"In front of Uttam Prakash Theater Weekly Market Road , in front of Hoskalle Hospital, Ichalkaranji, Maharashtra 416115, India",ChIJrUulaG_iwDsRMPVscmgVf5M,16.680589,74.4699278,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
33,Bhandare Residency,"Thorat Chouk, Shanti Nagar, near Church, Ichalkaranji, Maharashtra 416115, India",ChIJPbrjlnfiwDsRhZdonYL5TCs,16.6924762,74.4655151,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
34,Dr Hedgewar Hospital SevaBharati,"Rajwada, Ichalkaranji, Maharashtra 416115, India",ChIJDy0y2G3iwDsRdDAM4hwC25c,16.6812431,74.47026319999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
35,Gandhi Hospital,"Rajwada, Ichalkaranji, Maharashtra 416121, India",ChIJ3SxcgHLiwDsRgqiIc403uLM,16.6836903,74.4731815,"['health', 'point_of_interest', 'establishment']",Ichalkaranji
36,Dr. Sarada Hospital,"Shripad Nagar, Mahadev Nagar, Ichalkaranji, Maharashtra 416115, India",ChIJid4nGErjwDsR8t0CUvijGPQ,16.677574,74.4681363,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
37,Bargale hospital,"Kagwade Mala, Ichalkaranji, Maharashtra 416115, India",ChIJ20E2HlbjwDsRuWsIOZGN_kI,16.6878419,74.4594697,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
38,Danane Hospital,"Jawaharnagar, Ichalkaranji, Maharashtra 416115, India",ChIJhZ0N-HcdwTsRZnGUi1G2cGk,16.7048768,74.45190699999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
39,Dr. Narayan Pujari; Ashwini eye hospital,"Kagwade Mala, Ichalkaranji, Maharashtra 416115, India",ChIJ-w-NgG_iwDsR0BxsIKaogsw,16.6802416,74.4643548,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
40,Vimal Nursing Home,"opposite Rotary club Datye mala, Ichalkaranji, Maharashtra, India",ChIJk2gYT5wdwTsRB_vrPRhG364,16.7090007,74.4560807,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
41,Satyam Hospital,"1414, 22/1511, Vikas Nagar, Vikash Nagar, Ichalkaranji, Maharashtra 416117, India",ChIJ8XEnZPLRQRERVSJyE3WNxrk,16.7033175,74.4558249,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
42,Vimal Hospital,"4/202, Mangal Dham Rd, Rajwada, Ichalkaranji, Maharashtra 416115, India",ChIJi3uBGG7iwDsR3QNBTVYvC9k,16.6824393,74.4687757,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
43,Dr Pravin More (Spandan Hospital Ichalkaranji),"Vakhar Bhag Chowk, near ESIC Office, opp. of Vakhar Bhag, Pathsanstha, Ichalkaranji, Maharashtra 416115, India",ChIJle_TNnriwDsRjDNlT8Ym2Ck,16.6909738,74.4619377,"['doctor', 'hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
44,Dr. Bankar Hospital,"Tambe Mala, Ichalkaranji, Maharashtra 416115, India",ChIJ20KgmYDiwDsR8gG6WqtlRgE,16.6900206,74.4532644,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
45,Dr.R.B.Chougule Hospital,"Juna naka, Industrial Estate, Ichalkaranji, Maharashtra 416116, India",ChIJJcwVJXYdwTsRQxsQpMh-a_4,16.7085271,74.4519317,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
46,Mane Hospital,"Khanjire Society, Industrial Estate, Ichalkaranji, Maharashtra 416115, India",ChIJp5VQXpgdwTsRL7KMea0Jwvg,16.7154567,74.46158779999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
47,Badbade Hospital,"Ichalkaranji Sangli Road, near Mahasatta Chowk, Rajwada, Ichalkaranji, Maharashtra 416115, India",ChIJ417XgHLiwDsR3mz5hL-_110,16.6843301,74.4733041,"['doctor', 'hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
48,Borgave Hospital,"Namdev Ground Rd, Kagwade Mala, Ichalkaranji, Maharashtra 416115, India",ChIJXRvt6W_iwDsR29FMP8kVtWw,16.6818896,74.466158,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
49,Patil Orthopaedic Hospital,"Shripad Nagar, Chandni Chowk, Ichalkaranji, Maharashtra 416115, India",ChIJIcdnPljjwDsREPgpK_iezYM,16.677462,74.46823970000001,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
50,"Badve Doctor, Hospital","Rajwada, Ichalkaranji, Maharashtra 416115, India",ChIJOd7UynPiwDsRXZs0fbDoJNE,16.6862737,74.47144209999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
51,Dr.Benade's Vasudha Ayurved Clinic,"Station road Near Mohan Arcade, Ichalkaranji, Maharashtra 416115, India",ChIJFU4ZuULjwDsRNdo4y25z7-A,16.6902988,74.4596476,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
52,Deshmukh hospital,"Takwade Ichalkaranji-Sangli Naka Rd, Vrindavan Colony, Asara Nagar, Ichalkaranji, Maharashtra 416121, India",ChIJAS_LiPMdwTsRl4ZE5cnr9No,16.7048287,74.4778063,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
53,Pralhad patil - patil hospital,"Unnamed Road, Jawaharnagar, Ichalkaranji, Maharashtra 416115, India",ChIJxQ3pccgdwTsRMgCHWetXclk,16.7044558,74.45177009999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
54,Shidhivinayak Hospital,"Kabnur, Ichalkaranji, Maharashtra 416116, India",ChIJb6CDGGUdwTsRSDZitSXrsuk,16.7015111,74.43935619999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
55,Jugale Hospital,"avadhut nagar, Shahapur, Ichalkaranji, Maharashtra, India",ChIJ_T108JcdwTsR48e-tJqvPPY,16.716567,74.464913,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
56,Kulkarni Clinic,"Yashwant Colony, Ichalkaranji, Maharashtra 416116, India",ChIJ2XiVtIHiwDsRHMMSfvMJzvk,16.6914781,74.4495385,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
57,Aadmuthe Hospital,"Vikash Nagar, Ichalkaranji, Maharashtra 416115, India",ChIJB5vAc4gdwTsRVli6ZytuA8E,16.6960585,74.464759,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
58,Shree Sai Krupa Hospital,"Ketkale Nagar, near Manere Highschool Road, Ichalkaranji, Maharashtra 416115, India",ChIJyw1xNHEdwTsR5CEmrA1Gdxo,16.7083889,74.4464556,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
59,Orange Hospital,"Vikash Nagar, Ichalkaranji, Maharashtra 416115, India",ChIJa14u8YYdwTsRJHVqlH2T7Ik,16.6978485,74.4610616,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichalkaranji
