,place_name,address,place_id,latitude,longitude,types,city
24,Pushpabhoj Complex Gondia,"Sharda Colony, Gondia, Maharashtra 441614, India",ChIJoX8rC6quKzoRTg7YSlZD8dQ,21.4723186,80.1917016,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
25,Dr.Gajanan Karshayal,"Civil Lines, Bajaj Nagar, Gondia, Maharashtra 441601, India",ChIJq6qqNrmuKzoRUk5qjvE0lZY,21.4537038,80.2038949,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
26,Chitnavis Nursing Home and ACCIDENT HOSPITAL and ANKUR TESTTUBE BABY CENTRE,"Opposite to B. J. Hospital & Research Institute, Ganesh Nagar, Gondia, Maharashtra 441601, India",ChIJv4g9qreuKzoRvU9w25wcVoA,21.4520042,80.1961609,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
27,Dharaskar Nursing Home,"Rail Toly, Gondia, Maharashtra 441614, India",ChIJewkCZYSvKzoR50eNKxgMAh4,21.4656505,80.19253359999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
28,Gujar Hospital Sanjeewani Bal Rugnalaya,"civil Lines Govindpur Road Gondia, Gondia, Maharashtra 441601, India",ChIJj3wIDLyuKzoRxKCmDPj33GA,21.456743,80.204602,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
29,Dr. Purohit Hospital,"Unnamed Road, Sindhi Colony, Gondia, Maharashtra 441601, India",ChIJnyvFH66uKzoRaF5hdP25ZuY,21.4607604,80.19435109999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
30,Balaji Nursing Home,"Ganesh Nagar, Gondia, Maharashtra 441601, India",ChIJb8a64rauKzoRvKju7-aSzC0,21.4529157,80.1958089,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
31,Shree Radhe Krishna Critical Hospital,"Hari Om Colony, Bajaj Nagar, Gondia, Maharashtra 441601, India",ChIJMVm9W5auKzoRLue6gVAHjXU,21.4579677,80.2121355,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
32,Midas Dental Clinic ( Dr. Abhijit Shende),"Unnamed Road, Bajaj Nagar, Gondia, Maharashtra 441601, India",ChIJQUdZqruuKzoR29LBgIqfI_s,21.4582449,80.2016453,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
33,Pardhi nursing home,"Tiroda Rd, Laxmi Nagar, Gondia, Maharashtra 441614, India",ChIJSZcAd6quKzoR6iFOh2mpljA,21.4723163,80.1911598,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
34,Railway Health Unit,"Unnamed Road, Main Market, Sindhi Colony, Gondia, Maharashtra 441601, India",ChIJH-EhD7KuKzoR2nCP4ybtTmk,21.460244,80.1922268,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
35,Rainbow Child Hospital,"Sharda Colony, Gondia, Maharashtra 441614, India",ChIJdUWaUQKsKzoRBnRs9H6gSnA,21.4752576,80.19531669999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
36,Gondia City Hospital,"Near, Naka, Nagpur, Road, Bajaj Nagar, Fulchur, Maharashtra 441601, India",ChIJNf2rkseuKzoRO__yF7E7Wrk,21.4486668,80.200081,"['doctor', 'hospital', 'health', 'point_of_interest', 'establishment']",Gondia
37,Dr. Sangrame Clinic,"Goutam Nagar, Bajpai Ward, Shrinagar, Gondia, Maharashtra 441601, India",ChIJd6np3UipKzoRay2OrNorx1E,21.452673,80.1787319,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
38,ASHIRWAD HOSPITAL DR Poonam Pardhi,"Tiroda Rd, hanuman chowk, Sharda Colony, Gondia, Maharashtra 441614, India",ChIJ-YcvdeatKzoRlulGyFN9m-c,21.4729525,80.19237059999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
39,Dr Dharaskar Nursing Home,"Railtoly, Gondia, Maharashtra 441601, India",ChIJAQAAAJCuKzoRLEFE-UE9ATg,21.4624491,80.2209773,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
40,Apollo Clinical Lab,"Ganesh Nagar, Gondia, Maharashtra 441601, India",ChIJc_m24rauKzoRherGyoDVFs8,21.4528917,80.1958002,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
41,Dr.akbar ali,"Professor Colony, Gondia, Maharashtra 441614, India",ChIJAQAAwP2rKzoRHOqTjNnwEvA,21.4733417,80.1805318,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
42,Katre Wada,"Civil Lines, Gondia, Maharashtra 441601, India",ChIJddft8rquKzoRgG92bmoF5Mg,21.499805,80.254435,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
43,Om Hospital,"Rail Toly, Gondia, Maharashtra 441614, India",ChIJCbMUTqyuKzoRNu5akAcWdxQ,21.4640826,80.1910802,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
44,RUDRA HERBAL CLINIC,"BJ HOSPITAL SQ.LIC ROAD, Ganesh Nagar, Gondia, Maharashtra 441601, India",ChIJm2bcCbeuKzoR24SLtr2CBZM,21.4522143,80.1968168,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
45,Gupta Homoeoclinic,"Unnamed Road, Bajaj Nagar, Gondia, Maharashtra 441601, India",ChIJ07M3U7quKzoR3qMIP_cEnS0,21.4578822,80.20142039999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
46,Dr.Aniket MBBS,"18, Professor Colony, Gondia, Maharashtra 441614, India",ChIJ87twavyrKzoRda6koyHFQV8,21.476305,80.18030999999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
47,Dr Abha Sonakia's Eye Clinic,"Rail Toly, Gondia, Maharashtra 441614, India",ChIJKU1tTKyuKzoRVp7yODVGQAk,21.4638831,80.191289,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
48,Vaishnavi Nursing Home,"Ram Mandir Rd, T B Toli, Kumbhare Nagar, Ramnagar, Gondia, Maharashtra 441614, India",ChIJbYoZBSWpKzoRib0JtoSfMAo,21.4635047,80.18602279999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
49,Vaishnavi Physiotherapy Clinic (Dr Kanchan Bhoyar),"Civil Lines, Bajaj Nagar, Gondia, Maharashtra 441601, India",ChIJvxmOr7CuKzoRt4-Ru7m83Iw,21.4558558,80.1980794,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
50,DR. AMOL JAMBHULKAR,"Professor Colony, Gondia, Maharashtra 441614, India",ChIJQfCP8P6rKzoRfaLF-YZ6vQ4,21.4755293,80.18397329999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
51,"Shree Netralaya, address changed, Dr Naresh Moharkar","Main Rd, Rail Toly, Gondia, Maharashtra 441614, India",ChIJAXUYNKyuKzoRhs0II6XUKZg,21.4640214,80.1919532,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
52,"Bai Ganga Bai Women Hospital, Gondia","Bajaj Nagar, Gondia, Maharashtra 441601, India",ChIJiUQcbLCuKzoRFqe6m9Jczoo,21.4592446,80.1976629,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
53,Aniket Chaure VILLA,"18, Professor Colony, Gondia, Maharashtra 441614, India",ChIJe1YgQfyrKzoRWRhi2vGGJDY,21.4760396,80.18034779999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
54,Kothari Child and Dental Clinic,"Maharashtra, Ashok Colony, Ganesh Nagar, Gondia, Maharashtra 441601, India",ChIJpfDf6LeuKzoRkc0NlA7_YuY,21.4501946,80.1975346,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
55,Kudade Hospital,"L 27, Shivaji Nagar Rd, Shivaji Nagar, Gondia, Maharashtra 441601, India",ChIJH1kIla-uKzoRyIgWeBaFzLM,21.4627115,80.19739369999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
56,City Care Malti-Specialist Hospital,"Civil lines, Bajaj Nagar, Gondia, Maharashtra 441601, India",ChIJ2VJtfLquKzoRF3LftSJW2p8,21.4579068,80.1990886,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
57,Shree Clinic,"3rd floorBajaj Hospital, Gaddha Toli, Sukhdev Ward, Gondia, Maharashtra, India",ChIJQxPQd6WuKzoRjUh8xhhLBo4,21.4640957,80.1994969,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
58,"Giri Hospital, Civil Line, Gondia","3rd Lane, Civil Lines, Bajaj Nagar, Gondia, Maharashtra 441601, India",ChIJrdKx-LCvKzoRCGvAWfyBfD4,21.4578388,80.21188169999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
59,Aadhya Multispeciality Hospital,"Ring Road. Rajabhoj colony, Gondia, Maharashtra 441601, India",ChIJLc5TYaeuKzoR_2dR7P93Xdw,21.472814,80.202531,"['hospital', 'health', 'point_of_interest', 'establishment']",Gondia
