,place_name,address,place_id,latitude,longitude,types,city
23,Kohinoor Hospital,"Kirol Road, Off, Lalbahadur Shastri Rd, Kurla West, Mumbai, Maharashtra 400070, India",ChIJOzPGTY_I5zsR_lHv0AOGmJs,19.0760717,72.8862889,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
24,Bellevue Multispeciality Hospital : Dialysis & Respiratory Centre| Physiotheraphy Centre| Trauma & Spine Surgery| Arthroscopy & Fracture Accident Care| Maternity & Nursing Home,"The Link, 1st floor, Opp. D.N. Nagar Metro Station gate no 3, Next to Audi Showroom, New Link Rd, opp. Star Bazaar Extension, Andheri West, Mumbai, Maharashtra 400053, India",ChIJnWXxEhTJ5zsROFVUDLZr2ds,19.1291413,72.8317991,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",Mumbai
25,Best Laparoscopy hospital in mumbai,"Beams Multispeciality Hospital,18th A Rd, Khar West,, Mumbai, Maharashtra 400052, India",ChIJC1uBvAzJ5zsRiezLwCs6Csk,19.073819,72.829042,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
26,Surya Hospitals,"101-102, Mangal Ashirwad, S V Road, Santacruz West, Mumbai, Maharashtra 400054, India",ChIJ707jaabJ5zsRUj2Fo14Jw-Q,19.085572,72.83783,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
27,Phoenix Hospital Pvt Ltd.,"Shop No-B-7/8/5, 1st Floor, Pooja Enclave, Orchid Suburbia New Link Road, Ganesh Nagar, Kandivali West, Mumbai, Maharashtra 400067, India",ChIJWTv3Yse25zsRBlhBARTSSsc,19.203007,72.8279572,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
28,Sai Hospital,"566, First Floor, Vikas Building Shree Chambur Ganesh Co-operative Housing LTD, Sion - Trombay Rd, Sindhi Society, Chembur, Mumbai, Maharashtra 400071, India",ChIJkXP4yaXI5zsRJ4uY0AV8nqU,19.0544359,72.8913561,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
29,Shakuntala Memorial Hospital,"182, Mahakali Caves Rd, Anand Vihar, Sher E Punjab Colony, Andheri East, Mumbai, Maharashtra 400093, India",ChIJ9VxiOyfI5zsRBOd5SSnuUhw,19.1278576,72.8626548,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
30,"Dr Das Multi-Speciality Hospital, Chembur Mumbai","2Nd Floor, Gagangiri Complex, Near Ambedkar Garden, 18Th Road, Chembur Mumbai - 400074, Mumbai, Maharashtra 400071, India",ChIJM9niUFbP5zsRXlBT0TTDA2M,19.0597426,72.899776,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",Mumbai
31,Guru Nanak Hospital,"S 341, near Collector Office, Gandhi Nagar, Bandra East, Mumbai, Maharashtra 400051, India",ChIJualcCODI5zsR_sEsj7pMxJw,19.0595984,72.8525429,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
32,MGM New Bombay Hospital Vashi,"Plot No.35, Atmashanti Society, Sector 3, Vashi, Navi Mumbai, Maharashtra 400703, India",ChIJWe9MqcrG5zsR6JF00YB9l9I,19.0726862,72.99343499999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
33,Mallika Hospital,"No 52, Sharma Estate Swami Vivekanand Marg Next To Dewan Shopping Centre, Jogeshwari West, Mumbai, Maharashtra 400102, India",ChIJ_____zC25zsRH4gmaa7UTEs,19.137442,72.8467119,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
34,Rajawadi Hospital,"7, M G Road, Near Somaiya College, Ghatkopar East, Mumbai, Maharashtra 400077, India",ChIJq6qqqs_H5zsR_kBjsn8Z_7E,19.0786829,72.90120759999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
35,Mumbai Port Trust Hospital,"LM Nadkarni Marg, Nadkarni Park, Wadala East, BPT Colony, Wadala, Mumbai, Maharashtra 400037, India",ChIJObUQQRjP5zsRvPZxkK2LcBU,19.012747,72.8613887,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
36,S L Raheja Hospital,"Raheja Rugnalaya Marg, Mahim West, Mahim, Mumbai, Maharashtra 400016, India",ChIJyT7BhC_J5zsRNoVeG78cfIA,19.0462839,72.84267919999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
37,Sahyog Wellcare Hospital,"58-C, Kalina, Santacruz East, Mumbai, Maharashtra 400029, India",ChIJdZKSMffI5zsRbYcGKYBb9MA,19.0785408,72.8654634,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
38,Shraddha Vihar Hospital,"Shraddha Vihar, Veera Desai Road, Andheri West, Mumbai, Maharashtra 400053, India",ChIJibV6uyW25zsRZF7efuRrc60,19.13503,72.837845,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
39,Mumbai Heart Clinic,"37, Pestom Sagar Rd Number 2, Chembur West, Pestom Sagar Colony, Chembur, Mumbai, Maharashtra 400089, India",ChIJq6qqap7I5zsR237YqUbz68g,19.0694549,72.903847,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",Mumbai
40,SRV Hospital - Goregaon,"179, Kamal Charan Building, 180, Rd Number 2, Jawahar Nagar, Goregaon West, Mumbai, Maharashtra 400062, India",ChIJ0aA68Uy25zsRLQ0ZKNw-tyc,19.1589708,72.8492072,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
41,CritiCare Hospital,"J.V.P.D Plot Number 38/39, Main, Gulmohar Road, Andheri West, Mumbai, Maharashtra 400049, India",ChIJQf7LdBi25zsRSRY-F4TRSJ8,19.1156239,72.8350656,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
42,"NH SRCC Children's Hospital, Mumbai","1-1A, Keshavrao Khadye Marg, Haji Ali, Haji Ali Government Colony, Mahalakshmi, Mumbai, Maharashtra 400034, India",ChIJsXeWpnvO5zsRRjL-sIK-zxw,18.9793906,72.8128744,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
43,CritiCare Hospital,"Plot No 516, Besides SBI, Teli Gali, Andheri East, Mumbai, Maharashtra 400069, India",ChIJR2G2uNLJ5zsRwWRYq2yUb5U,19.1172838,72.85048800000001,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
44,Phoenix Hospital,"CTS 374, B(21, RDP 10, Chikoowadi, Borivali West, Mumbai, Maharashtra 400092, India",ChIJ8aovyjKx5zsRbztbArFN2Xg,19.2196006,72.8380995,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
45,City Hospital & Research Centre,"Sagar Palace A, City, Sonapur Ln, Kurla West, Mumbai, Maharashtra 400070, India",ChIJBxGwUpDI5zsRY3YfFASf0lI,19.0810945,72.88190639999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
46,Hinduja Hospital OPD Building,"8-12, SVS Rd, Mahim West, Mahim, Mumbai, Maharashtra 400016, India",ChIJhaDBes3O5zsRBbIMQcxSM_c,19.0331962,72.839102,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
47,The Children's Hospital Mumbai,"Plot No. 10, Shweta Building, New Link Rd, Khandelwal Layout, Kanchpada, Malad West, Mumbai, Maharashtra 400064, India",ChIJoTXoi7-25zsR0Hi6G4B7vaE,19.1904306,72.8349412,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
48,B.Y.L. Nair Charitable Hospital,"Dr. A. L. Nair Road, Station, near Mumbai Central, Mumbai, Maharashtra 400008, India",ChIJwXI6u27O5zsRJYo0onAwTio,18.9744076,72.8222909,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
49,Surya Hospital,"Lallubhai Park Rd, Near Sai Jyote Building, Navpada, T E Colony, Andheri West, Mumbai, Maharashtra 400056, India",ChIJDxeFkrXJ5zsR13prCHmgZLo,19.1109908,72.8433986,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
50,Chembur Hospital Project Trust,"365, Swastik Park, Chembur (E, Mumbai, Maharashtra 400071, India",ChIJM9niUFbP5zsREX4FZOp14Sw,19.0565417,72.8895265,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
51,Sanjeevani hospital,"11, Nityanand nagar, Sahar Rd, Andheri East, Mumbai, Maharashtra 400069, India",ChIJVblJco_J5zsRs9H75f7VJ_A,19.1168883,72.8475485,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
52,Prince Aly Khan Hospital,"Jamatkhana Building, Nesbit Rd, Tara Bagh, Mazgaon, Mumbai, Maharashtra 400010, India",ChIJ5R11YkbO5zsRguUVDg6Ax44,18.9708409,72.8365499,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
53,K.J. Somaiya Hospital & Research Center,"Somaiya Ayurvihar Complex, Eastern Express Hwy, Sion East, Mumbai, Maharashtra 400022, India",ChIJcRjk0snI5zsRafldQ7Koshg,19.047134,72.8748609,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
54,King Edward Memorial Hospital,"Acharya Donde Marg, Parel East, Parel, Mumbai, Maharashtra 400012, India",ChIJWcdwNuXO5zsR4MLLE1zcCTU,19.0025221,72.84154079999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
55,Priyanka Hospital,"Durgashram Building, C Wing, Andheri Ghatkopar Link Road, Lokmanya Tilak Nagar, Sakinaka, Mumbai, Maharashtra 400072, India",ChIJTRaDHXHI5zsR7j74NHrkWp4,19.1004744,72.8909482,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
56,BARC Hospital,"Anushakti Colony, Anushakti Nagar, Mumbai, Maharashtra 400094, India",ChIJJ-ORd-LF5zsR6GAU3hyMt60,19.0425561,72.91482549999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
57,Four Care Hospital,"Vishnu Krupa, Mahant Rd, Opp Gomantak Society, Satsang CHSL, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400057, India",ChIJAcg0zLTJ5zsRD6X8naBHcHo,19.101489,72.85143479999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
58,Medicare Hospital,"Near Petrol Pump, Marol Naka, Andheri Kurla Road, Andheri East, Mumbai, Maharashtra 400059, India",ChIJy8JiJxXI5zsREzPCI2fK1oQ,19.1084333,72.87776819999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
59,Sarla Hospital & ICU,"5D Dattatray Road, Santacruz West, Natyalekhak Anil Mehta Marg, Mumbai, Maharashtra 400054, India",ChIJc1l1iqbJ5zsRDPGrQGJWVjw,19.0857183,72.83678259999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Mumbai
